Unnamed: 0,district,roomnum,hall,AREA,C_floor,floor_num,school,subway,per_price
228216417,guangming,2,2,61.2,middle,17,1,0,5.2288
228888171,guangming,2,2,61.2,middle,17,1,0,5.2288
228308539,guangming,2,2,61.2,middle,17,1,0,5.2288
228462096,guangming,3,2,88.0,low,33,0,0,5.2273
228978797,guangming,3,2,88.0,low,33,0,0,5.2273
228468375,guangming,3,2,88.0,high,32,1,0,5.2273
228879896,guangming,5,2,177.0,low,4,1,0,5.226
227986739,guangming,3,2,97.6,high,35,0,0,5.2254
228885569,guangming,3,2,89.0,middle,39,0,0,5.2247
228511412,guangming,3,2,89.0,middle,39,0,0,5.2247
228737464,guangming,3,2,89.0,middle,35,0,0,5.2247
228506689,guangming,3,2,89.0,middle,39,0,0,5.2247
227609245,guangming,3,1,71.2,middle,32,0,0,5.2247
227921643,guangming,2,1,67.0,high,40,1,0,5.2239
228506715,guangming,2,2,67.4,high,40,1,0,5.2226
228478012,guangming,2,2,45.0,middle,17,1,0,5.2222
228002606,guangming,3,2,83.3,low,33,0,0,5.2221
228792924,guangming,3,2,91.0,low,45,0,0,5.2198
226088086,guangming,4,2,88.22,high,31,1,0,5.2142
228229541,guangming,3,2,81.6,middle,32,1,0,5.2083
228011452,guangming,2,2,72.0,low,30,0,0,5.2083
226802137,guangming,2,2,67.22,low,40,1,0,5.2068
228932667,guangming,3,1,71.08,low,32,0,0,5.2054
228430903,guangming,3,2,88.0,high,33,0,0,5.2045
228922676,guangming,1,2,80.73,middle,18,0,0,5.2025
227678009,guangming,1,0,34.6,high,17,1,0,5.2023
228837706,guangming,3,2,93.26,middle,32,0,0,5.2005
227935858,guangming,3,2,88.5,middle,32,1,0,5.1977
227431374,guangming,3,2,88.5,high,32,0,0,5.1977
228977757,guangming,4,2,150.08,high,16,0,0,5.1972
227924980,guangming,2,2,67.0,high,40,1,0,5.194
228528114,guangming,4,2,88.0,high,32,1,0,5.1932
228428535,guangming,1,1,42.37,middle,6,1,0,5.1924
228962893,guangming,3,2,86.7,high,30,1,0,5.1903
228905542,guangming,3,2,86.7,high,30,1,0,5.1903
228758565,guangming,3,2,86.7,high,30,1,0,5.1903
227039576,guangming,3,2,86.7,low,36,1,0,5.1903
228307989,guangming,3,2,79.0,middle,31,0,0,5.1899
228671000,guangming,3,2,79.0,middle,39,0,0,5.1899
228470268,guangming,1,1,26.98,high,13,1,0,5.189
228977542,guangming,3,2,86.8,middle,28,1,0,5.1843
228769096,guangming,3,2,87.83,low,32,0,0,5.1805
228911970,guangming,3,2,88.81,middle,32,0,0,5.1796
227588059,guangming,3,2,91.9,middle,45,0,0,5.1795
228728797,guangming,4,2,125.5,high,32,0,0,5.1793
228827858,guangming,4,2,125.5,high,32,0,0,5.1793
228911756,guangming,3,2,79.2,low,31,0,0,5.1768
228708247,guangming,3,2,88.9,high,32,0,0,5.1744
228950177,guangming,3,2,87.0,high,24,1,0,5.1724
228346043,guangming,3,2,87.0,low,40,1,0,5.1724
227861071,guangming,3,2,89.0,low,32,0,0,5.1685
228957385,guangming,3,2,89.0,middle,30,0,0,5.1685
228989306,guangming,3,2,89.0,high,32,0,0,5.1685
228876836,guangming,3,2,89.0,low,32,0,0,5.1685
228529571,guangming,3,2,89.0,middle,35,0,0,5.1685
228393250,guangming,3,2,89.0,low,32,0,0,5.1685
228927486,guangming,3,2,89.0,middle,33,0,0,5.1685
228177825,guangming,3,2,89.0,middle,32,0,0,5.1685
226538015,guangming,3,2,89.0,middle,32,0,0,5.1685
228739548,guangming,3,2,83.2,low,33,0,0,5.1683
227430888,guangming,4,2,89.02,low,40,0,0,5.1674
227432308,guangming,4,2,89.02,low,40,0,0,5.1674
227224541,guangming,2,2,70.65,middle,33,0,0,5.1663
228978522,guangming,3,2,89.07,middle,32,0,0,5.1645
228794184,guangming,3,2,89.08,high,40,1,0,5.1639
228927499,guangming,2,2,70.11,middle,33,0,0,5.1633
228659988,guangming,4,2,92.0,high,17,1,0,5.163
228846516,guangming,4,2,125.9,middle,32,0,0,5.1628
228965573,guangming,3,2,83.3,low,33,0,0,5.1621
228978119,guangming,3,2,89.5,middle,15,1,0,5.162
227965476,guangming,3,2,87.18,low,30,1,0,5.1617
227932036,guangming,3,2,97.0,low,42,0,0,5.1546
228378606,guangming,3,2,97.0,low,42,0,0,5.1546
227824446,guangming,3,2,97.0,low,42,0,0,5.1546
228803711,guangming,3,2,84.4,low,17,1,0,5.154
228394151,guangming,3,2,88.87,middle,32,0,0,5.1536
228709649,guangming,3,2,88.9,high,31,0,0,5.1519
227158091,guangming,3,2,89.3,middle,32,0,0,5.1512
228773218,guangming,3,2,79.23,middle,31,0,0,5.1496
228839975,guangming,3,2,83.57,low,33,0,0,5.1454
228347779,guangming,3,2,83.57,low,33,0,0,5.1454
228912769,guangming,3,2,87.5,middle,39,0,0,5.1429
228347970,guangming,2,2,70.0,high,32,0,0,5.1429
228935570,guangming,3,2,87.5,middle,39,0,0,5.1429
228636709,guangming,3,2,89.2,low,32,0,0,5.1413
228941226,guangming,2,2,71.97,middle,32,0,0,5.141
228444682,guangming,3,2,89.5,high,31,1,0,5.1397
227432443,guangming,2,2,72.38,high,32,0,0,5.1395
227430950,guangming,2,2,72.0,low,32,0,0,5.1389
227431074,guangming,2,2,72.0,low,32,0,0,5.1389
228227964,guangming,2,2,72.0,low,32,0,0,5.1389
227617388,guangming,2,2,72.0,low,32,0,0,5.1389
227377983,guangming,2,2,72.0,middle,32,0,0,5.1389
228803538,guangming,4,2,116.77,low,15,1,0,5.1383
228956588,guangming,3,2,83.3,low,33,0,0,5.1381
228958597,guangming,3,2,87.0,middle,32,0,0,5.1379
228621914,guangming,4,2,164.81,low,16,0,0,5.1332
228542266,guangming,3,2,87.75,high,31,1,0,5.1282
228059327,guangming,3,2,87.75,high,31,1,0,5.1282
228983362,guangming,3,2,89.0,high,32,0,0,5.1236
228847175,guangming,3,2,89.0,middle,33,0,0,5.1236
228847180,guangming,3,2,89.0,middle,33,0,0,5.1236
228847179,guangming,3,2,89.0,middle,33,0,0,5.1236
228847487,guangming,4,2,107.0,middle,31,0,0,5.1215
228924884,guangming,3,2,83.0,low,33,0,0,5.1205
228470762,guangming,3,2,88.9,low,31,0,0,5.1192
228085793,guangming,3,2,85.07,high,31,1,0,5.1134
228528602,guangming,4,2,89.0,high,31,0,0,5.1124
228708231,guangming,3,2,89.0,high,32,0,0,5.1124
228792891,guangming,3,2,89.0,low,45,0,0,5.1124
228906719,guangming,2,2,72.38,high,32,0,0,5.1119
228924877,guangming,6,2,179.0,middle,16,1,0,5.1117
228728495,guangming,3,2,72.0,high,32,0,0,5.1111
227117762,guangming,4,2,88.1,high,17,1,0,5.1078
228910029,guangming,3,2,89.13,low,16,0,0,5.1049
228393392,guangming,3,2,89.14,high,32,0,0,5.1043
228623987,guangming,2,2,71.52,middle,11,0,0,5.1035
226730430,guangming,4,2,88.2,high,30,1,0,5.102
228540422,guangming,3,2,89.19,high,33,0,0,5.1015
228679216,guangming,3,2,89.2,low,40,1,0,5.1009
228073333,guangming,4,2,102.0,high,36,0,0,5.098
225958361,guangming,3,2,82.0,high,20,0,0,5.0976
228923605,guangming,3,1,71.69,low,33,0,0,5.0914
228121094,guangming,3,2,82.5,middle,14,1,0,5.0909
228542288,guangming,3,2,88.4,high,32,0,0,5.0905
228826812,guangming,3,2,88.4,high,32,0,0,5.0905
228288821,guangming,3,2,88.4,high,32,0,0,5.0905
228314967,guangming,3,2,88.4,high,32,0,0,5.0905
228059603,guangming,3,2,89.0,low,34,0,0,5.0899
228027036,guangming,3,2,89.0,low,34,0,0,5.0899
227596725,guangming,6,2,294.83,low,16,1,0,5.0877
226997028,guangming,2,2,81.0,high,32,1,0,5.0864
228889372,guangming,3,2,83.57,low,33,0,0,5.0856
227898135,guangming,4,2,125.9,low,31,1,0,5.0834
228678117,guangming,3,2,120.0,middle,17,1,0,5.0833
228369383,guangming,3,2,120.0,middle,17,1,0,5.0833
227431498,guangming,3,2,88.54,low,32,0,0,5.0824
228935310,guangming,3,2,88.54,high,32,0,0,5.0824
226340438,guangming,3,2,88.54,middle,32,0,0,5.0824
227039774,guangming,3,2,88.54,middle,32,0,0,5.0824
228930093,guangming,2,2,80.73,high,18,0,0,5.0787
228757636,guangming,2,2,64.0,low,32,0,0,5.0781
228872509,guangming,2,1,44.9,high,17,1,0,5.078
228961503,guangming,4,2,86.7,middle,40,1,0,5.075
226812236,guangming,4,2,88.51,middle,16,1,0,5.0729
228994609,guangming,4,2,131.09,middle,17,1,0,5.0729
228989806,guangming,4,2,88.75,high,31,1,0,5.0704
228444652,guangming,4,2,88.75,high,31,1,0,5.0704
228444718,guangming,4,2,88.75,high,31,1,0,5.0704
228134130,guangming,2,2,72.0,low,32,0,0,5.0694
228928216,guangming,2,2,72.0,low,32,0,0,5.0694
226655996,guangming,3,2,79.92,high,24,0,0,5.0676
228932851,guangming,3,2,85.9,high,31,1,0,5.064
228877914,guangming,3,2,79.0,low,32,0,0,5.0633
227003973,guangming,5,2,184.7,middle,15,1,0,5.0623
228718264,guangming,3,2,88.9,middle,32,0,0,5.0619
228096696,guangming,3,2,88.9,high,40,1,0,5.0619
228839962,guangming,3,2,81.0,high,33,0,0,5.0617
228573625,guangming,3,2,98.0,middle,30,0,0,5.0612
228641207,guangming,4,2,127.46,low,30,1,0,5.0604
228530036,guangming,3,2,83.0,middle,32,1,0,5.0602
227090249,guangming,3,2,83.0,middle,33,0,0,5.0602
228659996,guangming,1,0,34.6,middle,17,1,0,5.0578
228777628,guangming,3,2,89.38,middle,32,0,0,5.0571
228554542,guangming,4,2,88.0,middle,31,0,0,5.0568
228924863,guangming,3,2,89.0,low,40,1,0,5.0562
228723438,guangming,3,2,89.0,middle,35,0,0,5.0562
227539959,guangming,3,2,89.0,high,33,0,0,5.0562
228529362,guangming,3,2,89.0,middle,40,0,0,5.0562
227179287,guangming,3,2,89.0,high,33,0,0,5.0562
228723331,guangming,3,2,89.0,middle,34,0,0,5.0562
226467350,guangming,3,2,89.0,low,33,0,0,5.0562
228864809,guangming,3,2,89.0,middle,38,0,0,5.0562
227484027,guangming,3,2,89.0,high,16,0,0,5.0562
228626676,guangming,1,1,44.5,middle,17,1,0,5.0562
228892308,guangming,3,2,89.0,low,33,0,0,5.0562
227324497,guangming,3,2,89.0,middle,31,0,0,5.0562
228686391,guangming,3,2,89.0,high,30,0,0,5.0562
227834804,guangming,1,1,44.5,middle,17,1,0,5.0562
228909255,guangming,3,2,89.0,middle,34,0,0,5.0562
228580812,guangming,3,2,89.0,low,33,0,0,5.0562
227746099,guangming,4,2,89.0,middle,18,1,0,5.0562
227268707,guangming,3,2,89.0,high,16,0,0,5.0562
228978055,guangming,3,1,89.02,high,16,0,0,5.055
228805306,guangming,3,2,89.02,middle,16,0,0,5.055
228325867,guangming,3,2,85.07,high,31,1,0,5.0547
228784081,guangming,3,2,85.07,high,31,1,0,5.0547
228826836,guangming,3,2,93.0,high,33,0,0,5.0538
227354719,guangming,3,2,89.07,middle,32,0,0,5.0522
228991514,guangming,3,2,88.68,low,31,1,0,5.0519
228798375,guangming,4,2,88.7,high,30,1,0,5.0507
228941354,guangming,4,2,88.7,high,30,1,0,5.0507
228554559,guangming,3,2,79.0,low,30,0,0,5.0506
228653424,guangming,3,2,89.1,low,32,0,0,5.0505
228988731,guangming,3,2,89.12,low,32,1,0,5.0494
228042752,guangming,3,2,89.13,low,16,0,0,5.0488
227703741,guangming,3,2,89.13,low,16,0,0,5.0488
227759247,guangming,3,2,79.23,middle,31,0,0,5.0486
228901249,guangming,4,2,103.0,high,35,0,0,5.0485
227953290,guangming,4,2,103.0,high,35,0,0,5.0485
228912564,guangming,3,2,83.2,low,33,0,0,5.0481
227821513,guangming,4,2,105.0,low,32,0,0,5.0476
228980604,guangming,3,2,87.21,low,30,1,0,5.0453
228708664,guangming,3,2,88.8,low,31,0,0,5.045
228950247,guangming,4,2,88.22,high,31,1,0,5.0442
228934213,guangming,4,2,88.22,high,31,1,0,5.0442
227222655,guangming,4,2,88.22,high,31,1,0,5.0442
227537461,guangming,4,2,88.22,middle,31,1,0,5.0442
228965097,guangming,3,2,85.66,middle,31,0,0,5.0432
228924855,guangming,3,2,83.3,low,33,0,0,5.042
228549826,guangming,3,2,83.3,middle,33,0,0,5.042
228880015,guangming,3,2,83.3,low,33,0,0,5.042
228924353,guangming,3,2,83.3,middle,33,0,0,5.042
228022003,guangming,2,2,89.29,middle,14,1,0,5.0398
228923917,guangming,3,2,89.3,middle,32,0,0,5.0392
228982937,guangming,3,2,79.0,low,32,0,0,5.038
228949921,guangming,3,2,79.0,low,32,0,0,5.038
228923842,guangming,3,2,84.42,low,18,1,0,5.0344
228390169,guangming,3,2,84.42,low,18,1,0,5.0344
228091163,guangming,2,2,65.22,middle,17,1,0,5.0291
228777857,guangming,3,2,97.44,low,33,0,0,5.0287
227015980,guangming,3,2,89.5,middle,30,1,0,5.0279
228770138,guangming,2,1,71.6,middle,32,0,0,5.0279
228872506,guangming,2,1,72.63,middle,19,0,0,5.0255
228680910,guangming,3,2,81.6,middle,32,1,0,5.0245
228497771,guangming,3,2,89.61,high,16,1,0,5.0218
228826987,guangming,2,2,73.7,middle,33,0,0,5.0204
228723281,guangming,2,2,73.7,middle,33,0,0,5.0204
228959241,guangming,4,2,88.7,high,31,1,0,5.0169
228991010,guangming,4,2,131.61,middle,17,1,0,5.0148
228909772,guangming,3,2,89.74,middle,16,0,0,5.0145
228718158,guangming,2,2,42.0,low,30,0,0,5.0143
228955988,guangming,3,2,87.75,high,31,1,0,5.0142
227889660,guangming,1,1,44.9,low,17,1,0,5.0111
228869407,guangming,1,1,44.9,low,17,1,0,5.0111
228496084,guangming,3,2,87.84,middle,18,0,0,5.0091
228839057,guangming,3,2,77.5,high,1,1,0,5.0065
227932010,guangming,3,2,89.9,middle,32,0,0,5.0056
228241718,guangming,3,2,79.92,high,24,0,0,5.005
227935810,guangming,1,1,54.0,middle,28,1,0,5.0
227547038,guangming,3,2,89.0,high,31,0,0,5.0
228826950,guangming,2,2,72.0,high,34,0,0,5.0
228042635,guangming,3,3,72.0,high,6,1,0,5.0
227904096,guangming,3,3,72.0,high,6,1,0,5.0
228573580,guangming,2,2,72.0,middle,30,0,0,5.0
228777683,guangming,2,2,78.0,middle,32,1,0,5.0
228854741,guangming,3,2,89.0,low,36,0,0,5.0
228969821,guangming,2,2,42.0,middle,38,0,0,5.0
228723411,guangming,4,2,120.0,high,33,0,0,5.0
228609213,guangming,2,2,78.0,middle,32,1,0,5.0
228129516,guangming,3,3,72.0,high,6,1,0,5.0
228291550,guangming,3,2,98.0,middle,30,0,0,5.0
228258467,guangming,2,2,72.0,middle,29,0,0,5.0
227078562,guangming,3,2,72.0,middle,33,0,0,5.0
227324163,guangming,3,2,89.02,middle,16,0,0,4.9989
228240526,guangming,3,2,88.09,high,24,0,0,4.9949
228941484,guangming,3,2,86.8,middle,30,1,0,4.9942
226510292,guangming,3,2,77.49,high,40,1,0,4.9942
228924843,guangming,3,2,81.12,middle,32,0,0,4.9926
228603381,guangming,2,2,70.11,middle,33,0,0,4.9922
228894917,guangming,5,2,150.31,high,31,0,0,4.9897
228382157,guangming,4,2,88.0,middle,32,0,0,4.9886
228061003,guangming,3,2,86.8,middle,30,1,0,4.9885
228731163,guangming,3,2,86.8,middle,30,1,0,4.9885
228535778,guangming,3,2,88.29,low,30,0,0,4.9836
228826937,guangming,3,2,88.09,high,24,0,0,4.9835
228839152,guangming,3,2,88.1,high,24,0,0,4.983
228924847,guangming,2,2,67.26,middle,40,1,0,4.9807
228042717,guangming,2,2,67.26,middle,40,1,0,4.9807
228834603,guangming,2,2,67.26,middle,40,1,0,4.9807
228511330,guangming,2,2,67.26,middle,40,1,0,4.9807
227834122,guangming,2,2,67.26,middle,40,1,0,4.9807
228315492,guangming,2,2,71.92,high,32,0,0,4.9778
228730975,guangming,3,2,89.4,middle,32,0,0,4.9776
228716630,guangming,3,2,67.31,low,32,0,0,4.977
227547699,guangming,3,2,80.0,low,31,0,0,4.975
227223449,guangming,1,0,34.18,middle,17,1,0,4.9737
228534424,guangming,2,2,72.4,middle,32,0,0,4.9724
228716586,guangming,2,2,72.0,low,30,0,0,4.9722
228910307,guangming,2,2,72.0,middle,30,0,0,4.9722
228258456,guangming,3,2,89.5,high,16,0,0,4.9721
228686476,guangming,3,2,88.5,high,32,0,0,4.9718
228956312,guangming,2,2,67.4,low,40,1,0,4.9703
228097085,guangming,2,2,67.4,high,40,1,0,4.9703
226737257,guangming,4,2,134.04,low,17,1,0,4.9687
228660001,guangming,1,2,44.9,middle,17,1,0,4.9666
226510338,guangming,3,2,86.64,middle,40,1,0,4.9631
227435281,guangming,5,2,157.24,low,30,1,0,4.9606
228878601,guangming,5,2,157.24,low,30,1,0,4.9606
228889273,guangming,4,2,125.0,high,33,0,0,4.96
228728549,guangming,4,2,125.0,middle,32,0,0,4.96
228970650,guangming,3,2,86.7,low,40,1,0,4.9596
228883712,guangming,4,2,86.7,middle,40,1,0,4.9596
227637754,guangming,1,1,41.34,high,17,1,0,4.9589
227838888,guangming,2,2,72.0,middle,30,0,0,4.9583
228866706,guangming,4,2,117.0,middle,36,0,0,4.9573
228948133,guangming,2,2,72.0,low,30,0,0,4.9569
228973218,guangming,5,2,131.18,low,36,1,0,4.955
228982068,guangming,3,2,79.92,low,30,0,0,4.955
228839015,guangming,3,2,86.8,middle,30,1,0,4.9539
228947614,guangming,3,2,86.8,middle,28,1,0,4.9539
226164270,guangming,4,2,86.8,middle,17,1,0,4.9539
228761053,guangming,3,2,98.0,middle,30,0,0,4.949
228571439,guangming,3,2,98.0,middle,30,0,0,4.949
228964796,guangming,3,2,86.7,middle,36,0,0,4.9481
228923578,guangming,3,2,81.25,middle,32,0,0,4.9477
228315125,guangming,2,2,72.38,middle,32,0,0,4.9461
228774064,guangming,2,2,72.0,low,30,0,0,4.9458
227885908,guangming,2,2,72.0,low,30,0,0,4.9458
228970518,guangming,2,2,72.0,low,30,0,0,4.9458
228886524,guangming,2,2,72.0,low,30,0,0,4.9458
227838382,guangming,2,2,72.0,low,30,0,0,4.9458
227955743,guangming,2,2,71.8,high,32,0,0,4.9443
227547472,guangming,2,2,71.8,high,32,0,0,4.9443
228198387,guangming,3,2,89.0,low,33,0,0,4.9438
228802471,guangming,1,1,44.5,middle,17,1,0,4.9438
228923595,guangming,3,2,88.0,low,33,0,0,4.9432
228453354,guangming,3,2,79.92,low,24,0,0,4.9424
228980308,guangming,3,2,79.92,low,24,0,0,4.9424
228110513,guangming,4,2,125.48,high,33,0,0,4.941
228956839,guangming,5,3,242.9,high,15,1,0,4.9403
228182204,guangming,5,2,131.18,low,36,1,0,4.9398
227543069,guangming,3,2,89.1,high,1,1,0,4.9383
228670380,guangming,3,2,89.1,low,40,1,0,4.9383
228092607,guangming,3,2,89.1,high,1,1,0,4.9383
228757082,guangming,3,2,89.1,high,30,0,0,4.9383
228314632,guangming,3,2,86.7,middle,40,1,0,4.9366
228718244,guangming,2,2,77.0,middle,25,0,0,4.9351
227597060,guangming,6,4,303.95,low,16,1,0,4.935
228237394,guangming,3,2,87.75,high,31,1,0,4.9345
228444626,guangming,3,2,87.75,high,31,1,0,4.9345
228444701,guangming,3,2,87.75,high,31,1,0,4.9345
222615464,guangming,3,2,73.0,middle,31,0,0,4.9315
228507952,guangming,3,2,103.42,high,32,0,0,4.9313
228844460,guangming,4,2,125.5,low,32,0,0,4.9307
228606065,guangming,3,2,89.25,high,30,1,0,4.93
227430776,guangming,2,2,71.0,high,33,0,0,4.9296
227547005,guangming,2,2,81.0,high,31,1,0,4.9259
228261813,guangming,3,2,79.0,middle,28,1,0,4.9241
228888264,guangming,2,2,78.2,high,17,1,0,4.9233
228851944,guangming,3,1,83.3,high,33,0,0,4.922
227179934,guangming,3,2,89.0,middle,40,0,0,4.9213
228095987,guangming,3,2,89.0,middle,40,0,0,4.9213
226626336,guangming,3,2,89.5,middle,31,1,0,4.9162
227431353,guangming,3,2,89.5,high,31,1,0,4.9162
228805365,guangming,3,2,89.58,low,16,0,0,4.9118
228883123,guangming,3,2,89.58,low,16,0,0,4.9118
228718585,guangming,3,2,89.58,low,16,0,0,4.9118
228824948,guangming,3,2,89.58,low,16,0,0,4.9118
228987444,guangming,2,2,81.44,middle,17,1,0,4.9116
228659710,guangming,2,2,67.4,high,40,1,0,4.911
226359869,guangming,4,2,112.0,low,32,0,0,4.9107
225904275,guangming,1,0,34.62,middle,17,1,0,4.9105
228541968,guangming,3,2,83.5,low,33,0,0,4.9102
228281032,guangming,3,2,88.0,high,30,1,0,4.9091
227218715,guangming,1,1,44.82,middle,17,1,0,4.9085
227898115,guangming,3,2,88.64,middle,31,1,0,4.9075
228598446,guangming,2,2,67.26,middle,40,1,0,4.9063
228923845,guangming,3,2,86.64,low,40,1,0,4.9054
228716622,guangming,2,2,73.0,low,30,0,0,4.9041
227547629,guangming,3,2,77.5,middle,40,1,0,4.9032
228885875,guangming,3,2,77.5,middle,40,1,0,4.9032
227428013,guangming,3,2,77.5,middle,40,1,0,4.9032
227680306,guangming,2,2,72.0,high,34,0,0,4.9028
228782566,guangming,3,2,67.31,low,32,0,0,4.9027
228782558,guangming,3,2,67.31,low,32,0,0,4.9027
228950935,guangming,3,2,86.7,low,40,1,0,4.902
228947821,guangming,3,2,89.4,middle,30,1,0,4.8993
228813362,guangming,3,2,98.0,middle,24,0,0,4.898
228512744,guangming,3,1,83.3,high,33,0,0,4.898
227746183,guangming,2,2,67.4,middle,40,1,0,4.8961
228766648,guangming,2,2,67.4,middle,40,1,0,4.8961
227935291,guangming,2,2,67.4,middle,32,1,0,4.8961
228641160,guangming,3,2,89.1,high,32,0,0,4.8934
228660088,guangming,3,2,89.1,high,32,0,0,4.8934
226939848,guangming,1,1,45.0,high,17,1,0,4.8889
227936072,guangming,3,2,89.0,high,34,0,0,4.8876
228979577,guangming,3,2,89.0,middle,16,0,0,4.8876
228660004,guangming,3,2,89.0,low,31,0,0,4.8876
226943943,guangming,3,2,89.0,high,30,0,0,4.8876
227638791,guangming,3,2,89.0,low,31,0,0,4.8876
228103320,guangming,3,2,85.94,high,31,1,0,4.8871
228792497,guangming,4,2,150.4,middle,14,1,0,4.887
228830319,guangming,3,2,88.04,high,24,0,0,4.8841
228820298,guangming,3,2,88.04,low,24,0,0,4.8841
228309594,guangming,2,2,73.72,middle,30,0,0,4.8833
228974160,guangming,2,2,73.72,middle,30,0,0,4.8833
228518377,guangming,2,2,73.72,middle,30,0,0,4.8833
228603932,guangming,2,2,73.72,middle,30,0,0,4.8833
228506614,guangming,2,2,73.72,middle,30,0,0,4.8833
228968916,guangming,2,2,73.72,middle,30,0,0,4.8833
228779137,guangming,4,2,89.3,middle,31,1,0,4.8824
228910693,guangming,3,2,89.15,high,16,0,0,4.8794
228020336,guangming,3,1,93.26,high,40,0,0,4.8788
226281839,guangming,2,2,78.0,middle,32,1,0,4.8782
228964749,guangming,3,2,73.83,high,28,1,0,4.8761
228255418,guangming,3,2,73.84,middle,29,0,0,4.8754
228309192,guangming,3,2,73.84,middle,29,0,0,4.8754
227377240,guangming,3,2,73.84,middle,29,0,0,4.8754
228883550,guangming,2,2,73.84,middle,29,0,0,4.8754
227275635,guangming,3,2,73.84,middle,29,0,0,4.8754
228315993,guangming,3,2,73.84,middle,29,0,0,4.8754
228943861,guangming,4,2,88.2,high,30,1,0,4.8753
227015955,guangming,4,2,88.2,high,30,1,0,4.8753
227850140,guangming,3,2,88.2,middle,30,1,0,4.8753
228949997,guangming,3,1,89.47,middle,30,1,0,4.8731
228566818,guangming,2,2,78.0,middle,32,1,0,4.8718
228240817,guangming,2,2,78.0,middle,32,1,0,4.8718
228121427,guangming,2,2,78.0,middle,32,1,0,4.8718
227885961,guangming,2,2,67.4,low,40,1,0,4.8665
228481191,guangming,2,2,67.4,low,40,1,0,4.8665
228534464,guangming,2,1,67.4,high,1,1,0,4.8665
228524781,guangming,2,2,72.0,low,30,0,0,4.8611
227386433,guangming,2,2,72.0,low,30,0,0,4.8611
228978656,guangming,2,2,72.0,low,30,0,0,4.8611
228832588,guangming,2,2,72.0,middle,32,0,0,4.8611
227809187,guangming,2,2,72.0,low,32,0,0,4.8611
227567983,guangming,2,2,72.0,low,32,0,0,4.8611
228638297,guangming,2,1,72.0,high,33,0,0,4.8611
228097374,guangming,3,2,79.82,high,39,0,0,4.8609
228564724,guangming,3,2,89.31,middle,16,0,0,4.8595
228059737,guangming,4,2,117.0,low,32,0,0,4.8547
228021785,guangming,4,2,103.0,low,36,0,0,4.8544
228988637,guangming,3,2,88.6,high,29,0,0,4.8533
228946687,guangming,3,2,80.0,low,31,0,0,4.85
228448491,guangming,4,2,88.74,high,31,1,0,4.8456
228382480,guangming,5,2,150.7,high,30,0,0,4.8441
228991647,guangming,3,2,88.81,high,33,0,0,4.8418
228975529,guangming,3,2,86.8,middle,29,1,0,4.8387
228849953,guangming,3,2,83.3,high,33,0,0,4.8379
